DATEenvoi;cardkey;Lot;Typquest;Satisfaction;Recommandation;Detracteur;Neutre;Promoteur;week;CA
2019-07;375;2;1;1;8;0;1;0;07/07/2019;99.27920393
2019-07;316;2;1;1;9;0;0;1;07/07/2019;112.9278558
2019-07;394;3;5;1;9;0;0;1;07/07/2019;138.8052801
2019-07;195;3;5;2;8;0;1;0;07/07/2019;100.8093933
2019-07;84;3;5;4;4;1;0;0;07/07/2019;87.68896991
2019-07;359;1;3;2;10;0;0;1;07/07/2019;148.7575001
2019-07;63;2;1;2;9;0;0;1;07/07/2019;136.7222452
2019-07;290;3;5;2;8;0;1;0;07/07/2019;90.3394662
2019-07;107;2;1;1;9;0;0;1;07/07/2019;146.5736525
2019-07;307;3;5;4;1;1;0;0;07/07/2019;65.51812216
2019-07;8;1;2;1;8;0;1;0;07/07/2019;97.68462909
2019-07;458;3;5;1;7;0;1;0;07/07/2019;109.6312918
2019-07;14;3;5;1;7;0;1;0;07/07/2019;90.50193303
2019-07;479;1;3;1;10;0;0;1;07/07/2019;130.3534851
2019-07;398;3;5;1;7;0;1;0;07/07/2019;94.57019501
2019-07;37;1;1;3;3;1;0;0;07/07/2019;78.84530409
2019-07;361;2;1;1;9;0;0;1;07/07/2019;127.3285094
2019-07;450;2;1;2;9;0;0;1;07/07/2019;141.5139968
2019-07;74;2;1;1;10;0;0;1;07/07/2019;134.9701857
2019-07;15;2;1;2;10;0;0;1;07/07/2019;144.6837732
2019-07;259;3;5;2;7;0;1;0;07/07/2019;97.97727481
2019-07;288;1;4;2;8;0;1;0;07/07/2019;93.18882561
2019-07;211;3;5;1;10;0;0;1;07/07/2019;131.4729666
2019-07;193;2;1;1;8;0;1;0;07/07/2019;103.2747476
2019-07;325;1;1;1;8;0;1;0;07/07/2019;96.2004415
2019-07;481;2;1;2;10;0;0;1;07/07/2019;143.7406653
2019-07;122;2;1;2;7;0;1;0;07/07/2019;109.5766888
2019-07;334;2;1;2;8;0;1;0;07/07/2019;108.8846613
2019-07;295;3;5;2;7;0;1;0;07/07/2019;103.6321585
2019-07;263;3;5;1;7;0;1;0;07/07/2019;90.66380824
2019-07;441;2;1;2;10;0;0;1;07/07/2019;120.5208589
2019-07;369;3;5;1;8;0;1;0;07/07/2019;99.17169844
2019-07;198;1;3;1;10;0;0;1;07/07/2019;142.9649883
2019-07;455;2;1;2;9;0;0;1;07/07/2019;118.0932395
2019-07;127;1;3;2;10;0;0;1;07/07/2019;121.5878907
2019-07;316;1;3;4;3;1;0;0;07/07/2019;73.71279376
2019-07;214;3;5;1;8;0;1;0;07/07/2019;94.82992197
2019-07;187;1;2;2;8;0;1;0;07/07/2019;89.8345702
2019-07;490;1;1;2;10;0;0;1;07/07/2019;146.135493
2019-07;20;3;5;2;7;0;1;0;07/07/2019;105.9325546
2019-07;373;2;1;1;10;0;0;1;07/07/2019;160.0851105
2019-07;424;1;3;2;7;0;1;0;07/07/2019;100.4559893
2019-07;128;2;1;2;8;0;1;0;07/07/2019;109.4535241
2019-07;311;1;3;3;5;1;0;0;07/07/2019;56.60794612
2019-07;305;3;5;3;2;1;0;0;07/07/2019;57.06317233
2019-07;426;1;2;3;4;1;0;0;07/07/2019;52.03387264
2019-07;219;3;5;2;9;0;0;1;07/07/2019;134.444701
2019-07;137;2;1;2;10;0;0;1;07/07/2019;134.7813438
2019-07;434;1;4;1;8;0;1;0;07/07/2019;108.2820784
2019-07;336;2;1;2;8;0;1;0;07/07/2019;101.9682131
2019-07;376;3;5;1;8;0;1;0;07/07/2019;110.0290153
2019-07;334;1;2;3;6;1;0;0;07/07/2019;68.83671716
2019-07;255;1;3;2;9;0;0;1;07/07/2019;150.8293884
2019-07;477;1;4;1;7;0;1;0;07/07/2019;106.9348656
2019-07;329;2;1;2;10;0;0;1;07/07/2019;119.0233229
2019-07;498;1;2;1;8;0;1;0;07/07/2019;100.3466925
2019-07;57;3;5;2;9;0;0;1;07/07/2019;126.4888374
2019-07;454;1;2;3;3;1;0;0;07/07/2019;66.02090767
2019-07;49;3;5;2;8;0;1;0;07/07/2019;103.6800303
2019-07;275;1;1;1;8;0;1;0;07/07/2019;96.84642722
2019-07;88;3;5;2;7;0;1;0;07/07/2019;103.8834118
2019-07;452;3;5;2;8;0;1;0;07/07/2019;99.49489317
2019-07;75;1;2;2;10;0;0;1;14/07/2019;159.4328521
2019-07;24;3;5;1;10;0;0;1;14/07/2019;128.0573176
2019-07;37;3;5;2;10;0;0;1;14/07/2019;135.2707474
2019-07;135;3;5;3;5;1;0;0;14/07/2019;68.26191505
2019-07;117;2;1;1;7;0;1;0;14/07/2019;104.6675559
2019-07;389;3;5;1;10;0;0;1;14/07/2019;118.3181124
2019-07;31;3;5;2;7;0;1;0;14/07/2019;98.44708698
2019-07;378;2;1;1;8;0;1;0;14/07/2019;108.9663878
2019-07;106;3;5;1;9;0;0;1;14/07/2019;138.6627369
2019-07;350;1;4;3;1;1;0;0;14/07/2019;83.32529365
2019-07;91;1;4;1;9;0;0;1;14/07/2019;143.8037109
2019-07;256;3;5;2;8;0;1;0;14/07/2019;100.7597003
2019-07;163;1;2;4;3;1;0;0;14/07/2019;46.75686611
2019-07;172;3;5;1;10;0;0;1;14/07/2019;125.0849145
2019-07;245;2;1;1;8;0;1;0;14/07/2019;105.3017538
2019-07;338;2;1;4;3;1;0;0;14/07/2019;68.99511986
2019-07;30;1;3;4;1;1;0;0;14/07/2019;74.28574494
2019-07;469;1;4;1;7;0;1;0;14/07/2019;104.9589077
2019-07;417;3;5;2;9;0;0;1;14/07/2019;158.5758671
2019-07;177;2;1;2;8;0;1;0;14/07/2019;104.6226348
2019-07;232;2;1;2;10;0;0;1;14/07/2019;149.6522103
2019-07;447;1;3;2;7;0;1;0;14/07/2019;102.4441877
2019-07;454;1;4;1;9;0;0;1;14/07/2019;117.576144
2019-07;295;1;1;2;6;1;0;0;14/07/2019;74.81197127
2019-07;363;1;4;3;6;1;0;0;14/07/2019;55.37473045
2019-07;157;2;1;2;9;0;0;1;14/07/2019;147.4558106
2019-07;305;1;3;3;4;1;0;0;14/07/2019;89.85759125
2019-07;209;1;1;2;7;0;1;0;14/07/2019;109.306467
2019-07;486;1;4;3;1;1;0;0;14/07/2019;59.90920997
2019-07;74;2;1;1;9;0;0;1;14/07/2019;121.0933886
2019-07;149;1;1;2;10;0;0;1;14/07/2019;151.5619316
2019-07;422;2;1;3;3;1;0;0;14/07/2019;81.53253964
2019-07;215;3;5;2;9;0;0;1;14/07/2019;120.0439366
2019-07;430;3;5;1;8;0;1;0;14/07/2019;94.69807926
2019-07;131;1;4;1;9;0;0;1;14/07/2019;138.8690101
2019-07;233;3;5;1;9;0;0;1;14/07/2019;113.6978028
2019-07;464;2;1;1;7;0;1;0;14/07/2019;104.7678058
2019-07;415;1;4;2;9;0;0;1;14/07/2019;146.3898222
2019-07;383;2;1;1;8;0;1;0;14/07/2019;109.2102822
2019-07;38;1;2;1;7;0;1;0;14/07/2019;108.4044957
2019-07;453;1;2;1;10;0;0;1;14/07/2019;157.8541122
2019-07;357;3;5;2;9;0;0;1;14/07/2019;151.6792054
2019-07;450;3;5;2;8;0;1;0;14/07/2019;100.4068093
2019-07;211;1;4;2;7;0;1;0;14/07/2019;100.3149132
2019-07;167;2;1;1;10;0;0;1;14/07/2019;128.3807392
2019-07;182;1;3;2;8;0;1;0;14/07/2019;104.0468392
2019-07;448;1;1;3;2;1;0;0;14/07/2019;43.02280079
2019-07;418;3;5;2;6;1;0;0;14/07/2019;47.39633967
2019-07;418;1;4;1;8;0;1;0;14/07/2019;98.34457122
2019-07;272;3;5;2;9;0;0;1;14/07/2019;167.1931558
2019-07;456;1;4;4;2;1;0;0;14/07/2019;58.32881953
2019-07;229;1;4;3;3;1;0;0;14/07/2019;75.07491379
2019-07;487;2;1;4;4;1;0;0;14/07/2019;89.45621783
2019-07;87;2;1;2;9;0;0;1;14/07/2019;130.4921167
2019-07;336;2;1;2;9;0;0;1;14/07/2019;147.0034596
2019-07;434;2;1;2;9;0;0;1;14/07/2019;125.9102075
2019-07;337;3;5;2;10;0;0;1;14/07/2019;110.8198352
2019-07;141;1;4;1;10;0;0;1;14/07/2019;156.9626826
2019-07;159;2;1;1;10;0;0;1;14/07/2019;150.3892213
2019-07;51;1;2;1;8;0;1;0;14/07/2019;97.54086372
2019-07;429;2;1;1;7;0;1;0;14/07/2019;98.51433843
2019-07;334;2;1;1;7;0;1;0;14/07/2019;92.50377781
2019-07;378;3;5;2;10;0;0;1;14/07/2019;148.689777
2019-07;223;1;1;1;10;0;0;1;14/07/2019;147.9337741
2019-07;239;1;1;2;9;0;0;1;14/07/2019;131.4819157
2019-07;13;1;2;1;10;0;0;1;14/07/2019;120.1215549
2019-07;60;1;2;3;6;1;0;0;14/07/2019;60.08256518
2019-07;314;3;5;1;7;0;1;0;14/07/2019;107.1884951
2019-07;307;3;5;1;7;0;1;0;14/07/2019;104.8158103
2019-07;311;1;3;1;7;0;1;0;14/07/2019;90.86551651
2019-07;229;1;1;1;10;0;0;1;14/07/2019;123.2582116
2019-07;140;2;1;1;9;0;0;1;14/07/2019;124.9112689
2019-07;464;2;1;2;9;0;0;1;14/07/2019;113.6635079
2019-07;490;1;3;1;10;0;0;1;14/07/2019;141.2406573
2019-07;120;1;3;1;8;0;1;0;14/07/2019;109.4144876
2019-07;180;3;5;1;10;0;0;1;14/07/2019;131.9690031
2019-07;287;1;4;1;9;0;0;1;14/07/2019;130.3696773
2019-07;285;1;4;3;6;1;0;0;14/07/2019;96.11398147
2019-07;80;1;4;1;10;0;0;1;14/07/2019;139.6744873
2019-07;489;3;5;2;7;0;1;0;14/07/2019;106.250473
2019-07;76;3;5;1;9;0;0;1;14/07/2019;146.0231625
2019-07;144;2;1;2;10;0;0;1;14/07/2019;130.0282515
2019-07;394;1;1;1;8;0;1;0;14/07/2019;102.3294237
2019-07;305;3;5;1;9;0;0;1;14/07/2019;127.7881964
2019-07;215;1;2;4;1;1;0;0;14/07/2019;78.81222054
2019-07;276;1;1;2;9;0;0;1;14/07/2019;116.1912051
2019-07;147;3;5;2;8;0;1;0;14/07/2019;95.51281498
2019-07;237;1;3;3;5;1;0;0;14/07/2019;80.57548477
2019-07;383;3;5;1;9;0;0;1;14/07/2019;126.9481065
2019-07;5;3;5;2;10;0;0;1;14/07/2019;132.370678
2019-07;72;3;5;2;9;0;0;1;14/07/2019;145.6702106
2019-07;420;3;5;2;10;0;0;1;14/07/2019;121.571759
2019-07;183;1;2;2;8;0;1;0;14/07/2019;94.92245185
2019-07;469;1;3;1;9;0;0;1;14/07/2019;136.0896034
2019-07;154;3;5;2;9;0;0;1;14/07/2019;145.9848695
2019-07;38;1;2;2;9;0;0;1;14/07/2019;139.6763535
2019-07;266;1;4;2;8;0;1;0;14/07/2019;99.82298121
2019-07;205;1;4;1;9;0;0;1;14/07/2019;128.0155566
2019-07;19;1;3;3;1;1;0;0;14/07/2019;61.10059737
2019-07;192;1;2;2;8;0;1;0;14/07/2019;90.07921329
2019-07;159;3;5;1;10;0;0;1;14/07/2019;149.0485841
2019-07;325;2;1;1;10;0;0;1;14/07/2019;140.9110476
2019-07;257;1;2;2;7;0;1;0;14/07/2019;95.82384659
2019-07;455;3;5;2;10;0;0;1;14/07/2019;165.9988667
2019-07;195;1;3;2;10;0;0;1;14/07/2019;114.9603305
2019-07;90;3;5;2;9;0;0;1;14/07/2019;116.9740142
2019-07;308;1;1;1;9;0;0;1;14/07/2019;129.1464297
2019-07;495;3;5;2;9;0;0;1;14/07/2019;129.1369238
2019-07;350;3;5;1;9;0;0;1;14/07/2019;128.2132107
2019-07;397;1;1;1;10;0;0;1;14/07/2019;148.5445675
2019-07;48;1;1;2;6;1;0;0;14/07/2019;82.61441658
2019-07;210;1;1;2;9;0;0;1;14/07/2019;164.5453637
2019-07;406;1;2;1;9;0;0;1;14/07/2019;167.7176801
2019-07;19;2;1;3;6;1;0;0;14/07/2019;94.51612709
2019-07;398;2;1;1;7;0;1;0;14/07/2019;102.2662188
2019-07;136;3;5;2;8;0;1;0;14/07/2019;109.8510291
2019-07;365;3;5;3;3;1;0;0;14/07/2019;94.81542691
2019-07;107;2;1;1;8;0;1;0;14/07/2019;109.1956084
2019-07;197;3;5;3;2;1;0;0;14/07/2019;74.4754388
2019-07;305;3;5;3;2;1;0;0;14/07/2019;37.81512912
2019-07;292;1;1;2;9;0;0;1;14/07/2019;139.5120799
2019-07;339;3;5;1;7;0;1;0;14/07/2019;110.1189565
2019-07;93;2;1;1;8;0;1;0;14/07/2019;92.05853831
2019-07;358;3;5;1;7;0;1;0;14/07/2019;92.96913394
2019-07;25;2;1;2;10;0;0;1;21/07/2019;155.2004997
2019-07;60;1;2;1;10;0;0;1;21/07/2019;156.7147195
2019-07;73;2;1;1;9;0;0;1;21/07/2019;122.3275529
2019-07;15;2;1;3;1;1;0;0;21/07/2019;54.04578691
2019-07;416;2;1;3;6;1;0;0;21/07/2019;43.83504775
2019-07;154;1;2;4;2;1;0;0;21/07/2019;84.22035744
2019-07;320;3;5;2;9;0;0;1;21/07/2019;125.2438312
2019-07;19;2;1;2;8;0;1;0;21/07/2019;90.56704403
2019-07;237;2;1;2;8;0;1;0;21/07/2019;96.93808002
2019-07;79;1;3;3;6;1;0;0;21/07/2019;90.09492183
2019-07;470;1;1;2;9;0;0;1;21/07/2019;134.9594967
2019-07;374;2;1;2;7;0;1;0;21/07/2019;94.50749441
2019-07;212;3;5;3;4;1;0;0;21/07/2019;66.25986006
2019-07;199;2;1;2;8;0;1;0;21/07/2019;92.00867596
2019-07;475;3;5;2;8;0;1;0;21/07/2019;105.7869146
2019-07;99;1;2;1;7;0;1;0;21/07/2019;105.1957083
2019-07;448;1;1;1;7;0;1;0;21/07/2019;101.433518
2019-07;61;1;1;2;7;0;1;0;21/07/2019;103.6481404
2019-07;354;2;1;1;8;0;1;0;21/07/2019;96.62575402
2019-07;196;3;5;2;10;0;0;1;21/07/2019;118.3032085
2019-07;303;1;3;3;2;1;0;0;21/07/2019;83.81057407
2019-07;185;3;5;1;7;0;1;0;21/07/2019;103.5650753
2019-07;295;1;4;2;10;0;0;1;21/07/2019;154.9892088
2019-07;142;2;1;1;10;0;0;1;21/07/2019;134.3771282
2019-07;481;1;1;3;2;1;0;0;21/07/2019;73.46328842
2019-07;223;3;5;4;2;1;0;0;21/07/2019;81.46361261
2019-07;373;1;1;2;7;0;1;0;21/07/2019;96.55806504
2019-07;83;2;1;1;10;0;0;1;21/07/2019;161.910364
2019-07;89;2;1;1;9;0;0;1;21/07/2019;146.0634522
2019-07;492;1;2;3;1;1;0;0;21/07/2019;83.74739763
2019-07;43;1;4;1;10;0;0;1;21/07/2019;117.9684208
2019-07;440;2;1;1;7;0;1;0;21/07/2019;101.614691
2019-07;214;1;1;4;2;1;0;0;21/07/2019;53.74359935
2019-07;477;1;3;2;10;0;0;1;21/07/2019;114.800612
2019-07;466;3;5;2;7;0;1;0;21/07/2019;90.87440911
2019-07;348;2;1;2;8;0;1;0;21/07/2019;106.4536798
2019-07;380;2;1;1;10;0;0;1;21/07/2019;108.6132738
2019-07;147;3;5;2;7;0;1;0;21/07/2019;97.13048708
2019-07;432;1;4;2;7;0;1;0;21/07/2019;97.48986475
2019-07;380;2;1;2;6;1;0;0;21/07/2019;41.06743702
2019-07;44;3;5;1;7;0;1;0;21/07/2019;100.5420151
2019-07;387;3;5;1;8;0;1;0;21/07/2019;92.17817061
2019-07;151;2;1;4;2;1;0;0;21/07/2019;54.90774542
2019-07;429;1;3;3;4;1;0;0;21/07/2019;61.48797711
2019-07;348;3;5;2;9;0;0;1;21/07/2019;142.8779329
2019-07;324;1;4;1;10;0;0;1;21/07/2019;122.6253788
2019-07;410;2;1;2;7;0;1;0;21/07/2019;90.93723756
2019-07;435;2;1;3;4;1;0;0;21/07/2019;35.90150021
2019-07;380;2;1;2;10;0;0;1;21/07/2019;157.5428865
2019-07;240;2;1;3;5;1;0;0;21/07/2019;56.83054734
2019-07;390;2;1;2;7;0;1;0;21/07/2019;108.4304791
2019-07;174;2;1;2;10;0;0;1;21/07/2019;116.2677397
2019-07;149;1;3;2;9;0;0;1;21/07/2019;142.7623473
2019-07;299;2;1;3;4;1;0;0;21/07/2019;80.73884327
2019-07;228;1;4;2;10;0;0;1;21/07/2019;130.0360089
2019-07;434;1;2;2;6;1;0;0;21/07/2019;57.88428771
2019-07;366;1;2;2;10;0;0;1;21/07/2019;113.3445371
2019-07;293;2;1;1;8;0;1;0;21/07/2019;99.14365178
2019-07;3;2;1;1;7;0;1;0;21/07/2019;106.9867378
2019-07;360;3;5;2;7;0;1;0;21/07/2019;100.0297493
2019-07;225;3;5;3;2;1;0;0;21/07/2019;44.56687915
2019-07;70;2;1;1;10;0;0;1;21/07/2019;129.7248819
2019-07;62;1;2;2;7;0;1;0;21/07/2019;94.68562209
2019-07;429;2;1;2;8;0;1;0;21/07/2019;91.84488857
2019-07;392;1;2;1;10;0;0;1;21/07/2019;135.1059472
2019-07;218;3;5;1;7;0;1;0;21/07/2019;102.1005786
2019-07;250;1;2;2;8;0;1;0;21/07/2019;105.9557694
2019-07;46;3;5;2;9;0;0;1;21/07/2019;132.0645808
2019-07;443;2;1;4;4;1;0;0;21/07/2019;78.08938976
2019-07;436;2;1;1;8;0;1;0;21/07/2019;90.08949435
2019-07;428;3;5;4;1;1;0;0;21/07/2019;53.21328853
2019-07;248;3;5;2;7;0;1;0;21/07/2019;98.03357513
2019-07;26;3;5;1;8;0;1;0;21/07/2019;92.18710584
2019-07;193;2;1;2;8;0;1;0;21/07/2019;109.9643715
2019-07;411;1;2;1;9;0;0;1;21/07/2019;166.1848063
2019-07;354;3;5;2;10;0;0;1;21/07/2019;118.3055502
2019-07;175;1;2;1;8;0;1;0;21/07/2019;89.95273246
2019-07;65;2;1;2;9;0;0;1;21/07/2019;145.2117418
2019-07;433;2;1;1;8;0;1;0;21/07/2019;102.9735235
2019-07;472;1;1;2;10;0;0;1;21/07/2019;131.4526747
2019-07;194;3;5;1;7;0;1;0;21/07/2019;94.09959377
2019-07;452;2;1;2;8;0;1;0;21/07/2019;98.7633729
2019-07;298;1;2;3;1;1;0;0;21/07/2019;75.24953813
2019-07;298;2;1;2;9;0;0;1;21/07/2019;148.5199065
2019-07;308;3;5;2;9;0;0;1;21/07/2019;135.6647632
2019-07;251;2;1;1;8;0;1;0;21/07/2019;91.5445316
2019-07;163;3;5;2;10;0;0;1;21/07/2019;111.9598101
2019-07;57;3;5;2;7;0;1;0;21/07/2019;105.7614096
2019-07;449;3;5;2;7;0;1;0;21/07/2019;97.49871724
2019-07;260;1;2;1;7;0;1;0;21/07/2019;95.84659125
2019-07;411;3;5;1;10;0;0;1;21/07/2019;150.7343219
2019-07;310;2;1;3;5;1;0;0;21/07/2019;52.70462258
2019-07;491;1;2;1;10;0;0;1;21/07/2019;128.7966573
2019-07;275;1;2;2;7;0;1;0;21/07/2019;90.92080857
2019-07;385;2;1;2;7;0;1;0;21/07/2019;100.2843221
2019-07;185;1;1;1;7;0;1;0;21/07/2019;95.72746922
2019-07;232;2;1;1;10;0;0;1;21/07/2019;146.3826185
2019-07;387;2;1;2;8;0;1;0;21/07/2019;109.4554659
2019-07;432;1;2;1;7;0;1;0;21/07/2019;103.5991273
2019-07;77;1;2;2;10;0;0;1;21/07/2019;131.9299958
2019-07;395;1;3;1;9;0;0;1;21/07/2019;120.2252728
2019-07;225;2;1;2;8;0;1;0;21/07/2019;106.895519
2019-07;459;1;2;2;8;0;1;0;21/07/2019;106.9711372
2019-07;15;2;1;1;9;0;0;1;21/07/2019;121.1372077
2019-07;155;3;5;1;10;0;0;1;21/07/2019;150.8962643
2019-07;7;3;5;2;8;0;1;0;21/07/2019;90.71159912
2019-07;389;1;4;2;10;0;0;1;21/07/2019;130.7422057
2019-07;235;3;5;2;10;0;0;1;21/07/2019;121.1928387
2019-07;204;2;1;2;8;0;1;0;21/07/2019;101.3844978
2019-07;287;1;1;2;9;0;0;1;21/07/2019;125.7123016
2019-07;252;3;5;1;8;0;1;0;21/07/2019;107.441284
2019-07;489;3;5;1;10;0;0;1;21/07/2019;162.7542441
2019-07;331;2;1;1;8;0;1;0;21/07/2019;91.51485848
2019-07;257;3;5;2;9;0;0;1;21/07/2019;161.8454045
2019-07;10;2;1;2;8;0;1;0;21/07/2019;105.4411544
2019-07;312;3;5;2;8;0;1;0;21/07/2019;107.4308863
2019-07;178;1;1;3;6;1;0;0;21/07/2019;67.87587047
2019-07;425;2;1;2;7;0;1;0;21/07/2019;91.37163393
2019-07;121;3;5;2;10;0;0;1;21/07/2019;115.541667
2019-07;457;2;1;2;7;0;1;0;21/07/2019;102.841906
2019-07;352;2;1;3;6;1;0;0;21/07/2019;51.21507768
2019-07;90;1;3;2;7;0;1;0;21/07/2019;109.6937492
2019-07;388;2;1;2;7;0;1;0;21/07/2019;108.0480935
2019-07;199;3;5;1;10;0;0;1;21/07/2019;156.2320764
2019-07;28;1;2;2;9;0;0;1;28/07/2019;127.2248875
2019-07;455;3;5;2;7;0;1;0;28/07/2019;94.93002408
2019-07;441;3;5;1;9;0;0;1;28/07/2019;147.7171615
2019-07;256;1;2;1;8;0;1;0;28/07/2019;104.8405622
2019-07;59;3;5;2;7;0;1;0;28/07/2019;103.5277064
2019-07;261;2;1;2;7;0;1;0;28/07/2019;106.1690235
2019-07;154;1;4;3;3;1;0;0;28/07/2019;44.04904702
2019-07;353;3;5;2;9;0;0;1;28/07/2019;124.708141
2019-07;465;2;1;1;9;0;0;1;28/07/2019;133.9866836
2019-07;344;2;1;2;7;0;1;0;28/07/2019;108.5433286
2019-07;19;3;5;3;3;1;0;0;28/07/2019;64.63822877
2019-07;67;1;2;2;8;0;1;0;28/07/2019;106.4005148
2019-07;346;3;5;2;8;0;1;0;28/07/2019;91.24349752
2019-07;338;3;5;2;9;0;0;1;28/07/2019;118.405721
2019-07;43;2;1;1;10;0;0;1;28/07/2019;131.2296553
2019-07;335;3;5;2;10;0;0;1;28/07/2019;131.3554201
2019-07;25;2;1;3;5;1;0;0;28/07/2019;61.92426421
2019-07;48;3;5;3;4;1;0;0;28/07/2019;66.64594039
2019-07;111;2;1;1;9;0;0;1;28/07/2019;157.3277253
2019-07;333;3;5;3;6;1;0;0;28/07/2019;61.40057205
2019-07;229;3;5;2;6;1;0;0;28/07/2019;71.85815522
2019-07;304;2;1;1;10;0;0;1;28/07/2019;134.2120891
2019-07;395;2;1;1;10;0;0;1;28/07/2019;166.6768671
2019-07;202;1;2;1;9;0;0;1;28/07/2019;131.0545427
2019-07;119;1;3;2;7;0;1;0;28/07/2019;96.35138293
2019-07;59;1;3;2;10;0;0;1;28/07/2019;128.4973211
2019-07;215;2;1;2;5;1;0;0;28/07/2019;92.24490124
2019-07;4;1;3;3;1;1;0;0;28/07/2019;63.87358805
2019-07;38;3;5;2;9;0;0;1;28/07/2019;133.1318787
2019-07;392;1;3;1;8;0;1;0;28/07/2019;95.13057573
2019-07;291;2;1;2;8;0;1;0;28/07/2019;103.4371805
2019-07;91;2;1;1;9;0;0;1;28/07/2019;121.3805983
2019-07;387;1;1;2;7;0;1;0;28/07/2019;92.48127884
2019-07;107;3;5;1;7;0;1;0;28/07/2019;102.6277699
2019-07;193;3;5;1;7;0;1;0;28/07/2019;109.4615465
2019-07;268;1;2;4;1;1;0;0;28/07/2019;86.54157948
2019-07;296;3;5;2;8;0;1;0;28/07/2019;91.95649577
2019-07;142;3;5;2;8;0;1;0;28/07/2019;102.2016084
2019-07;120;3;5;1;10;0;0;1;28/07/2019;153.5920493
2019-07;285;3;5;2;8;0;1;0;28/07/2019;107.5918879
2019-07;439;2;1;2;5;1;0;0;28/07/2019;85.5876378
2019-07;228;1;4;1;7;0;1;0;28/07/2019;90.59014758
2019-07;191;2;1;3;1;1;0;0;28/07/2019;42.71335363
2019-07;381;3;5;2;7;0;1;0;28/07/2019;98.88742357
2019-07;447;1;1;1;10;0;0;1;28/07/2019;111.121317
2019-07;128;2;1;2;8;0;1;0;28/07/2019;93.42114727
2019-07;141;3;5;2;10;0;0;1;28/07/2019;133.8452208
2019-07;17;1;1;2;6;1;0;0;28/07/2019;81.49941444
2019-07;156;1;2;2;7;0;1;0;28/07/2019;96.08822072
2019-07;73;1;2;1;9;0;0;1;28/07/2019;101.6483629
2019-07;40;2;1;2;10;0;0;1;28/07/2019;117.2493212
2019-07;498;2;1;2;7;0;1;0;28/07/2019;92.84705727
2019-07;124;3;5;1;10;0;0;1;28/07/2019;113.7605744
2019-07;279;2;1;2;8;0;1;0;28/07/2019;100.8029291
2019-07;151;2;1;2;9;0;0;1;28/07/2019;109.7974486
2019-07;14;3;5;2;10;0;0;1;28/07/2019;129.5083111
2019-07;447;1;2;1;8;0;1;0;28/07/2019;109.6410171
2019-07;417;3;5;2;7;0;1;0;28/07/2019;104.2171423
2019-07;476;3;5;1;10;0;0;1;28/07/2019;131.3328636
2019-07;9;1;1;1;10;0;0;1;28/07/2019;126.3678867
2019-07;500;2;1;1;7;0;1;0;28/07/2019;93.76355672
2019-07;30;2;1;1;10;0;0;1;28/07/2019;152.8829354
2019-07;196;3;5;1;8;0;1;0;28/07/2019;96.69940377
2019-07;24;2;1;1;10;0;0;1;28/07/2019;137.9266977
2019-07;422;3;5;1;9;0;0;1;28/07/2019;131.1295621
2019-07;135;2;1;3;6;1;0;0;28/07/2019;71.96732376
2019-07;231;1;3;1;7;0;1;0;28/07/2019;93.91736699
2019-07;496;2;1;2;5;1;0;0;28/07/2019;91.08251424
2019-07;102;2;1;2;9;0;0;1;28/07/2019;133.5115352
2019-07;414;1;2;2;7;0;1;0;28/07/2019;102.3532635
2019-07;274;1;2;1;10;0;0;1;28/07/2019;116.6364449
2019-07;74;3;5;2;10;0;0;1;28/07/2019;138.1451223
2019-08;127;2;1;1;7;0;1;0;28/07/2019;90.09845795
2019-08;306;1;3;3;1;1;0;0;28/07/2019;75.1084377
2019-08;432;3;5;2;7;0;1;0;28/07/2019;100.8207468
2019-08;8;2;1;4;3;1;0;0;28/07/2019;61.27474386
2019-08;109;1;1;2;6;1;0;0;28/07/2019;41.76136329
2019-08;157;2;1;2;7;0;1;0;28/07/2019;92.16773323
2019-08;314;2;1;2;8;0;1;0;28/07/2019;101.2453459
2019-08;423;2;1;1;9;0;0;1;28/07/2019;149.1359811
2019-08;255;2;1;1;7;0;1;0;28/07/2019;104.6155151
2019-08;103;2;1;1;7;0;1;0;28/07/2019;106.241533
2019-08;478;3;5;2;9;0;0;1;28/07/2019;119.1650542
2019-08;359;3;5;1;8;0;1;0;28/07/2019;103.7635501
2019-08;182;2;1;1;10;0;0;1;28/07/2019;123.0011475
2019-08;387;2;1;1;10;0;0;1;28/07/2019;144.8365764
2019-08;99;2;1;1;7;0;1;0;28/07/2019;90.73379378
2019-08;117;1;3;3;2;1;0;0;28/07/2019;38.34955763
2019-08;421;2;1;2;10;0;0;1;28/07/2019;146.6007926
2019-08;421;2;1;1;9;0;0;1;28/07/2019;119.534299
2019-08;362;3;5;2;9;0;0;1;28/07/2019;166.7142897
2019-08;446;2;1;1;10;0;0;1;28/07/2019;143.7558451
2019-08;446;1;3;3;1;1;0;0;28/07/2019;37.06146526
2019-08;93;3;5;1;8;0;1;0;28/07/2019;95.61243507
2019-08;214;3;5;3;1;1;0;0;28/07/2019;75.60822473
2019-08;116;3;5;1;9;0;0;1;28/07/2019;139.3863097
2019-08;311;3;5;2;10;0;0;1;28/07/2019;142.7423591
2019-08;283;2;1;2;9;0;0;1;28/07/2019;117.8709161
2019-08;243;3;5;2;7;0;1;0;28/07/2019;108.9276809
2019-08;331;3;5;3;4;1;0;0;28/07/2019;38.46923656
